,Tờ khai,Ngày đăng ký,Tên nơi mở tờ khai,Mã doanh nghiệp XNK,Tên doanh nghiệp XNK,Đơn vị đối tác,Mã hàng khai báo,Số thứ tự hàng,Tên hàng,Đơn giá khai báo(USD),Đơn giá NT khai báo,Đơn giá điều chỉnh(USD),Đơn giá NT điều chỉnh,PP khai báo,PP áp giá,Nguyên tệ,Tỷ giá nguyên tệ,Tỷ giá USD,Lượng,Đơn vị tính,Tên nuớc xuất xứ,Số hợp đồng,Ngày hợp đồng,Mã phương thức thanh toán,Điều kiện giao hàng,Mã phương tiện vận chuyển,Phương tiện vận chuyển,Kiểm tra giá cấp Tổng cục,Kiểm tra giá cấp Cục,Kiểm tra giá cấp Chi cục,Thuế suất XNK,Thuế suất TTĐB,Thuế suất VAT,Thuế suất tự vệ,Thuế XNK,Thuế TTĐB,Thuế VAT,Thuế môi trường,Thuế tự vệ,Xếp hạng DN,Trạng thái,Kết quả kiểm tra STQ,Nước nhập khẩu,Ngày KTG chi cục,Kết quả TVG chi cục,Kết quả TVG cục,Mặt hàng,Nhãn hiệu,Model
157,105630524530/A11/02CI,2023-08-04,CSGONKVI,'0317859908,CôNG TY TNHH MáY XâY DựNG AN BìNH PHú,"NAKASHO CO.,LTD",'84295100,1,Xúc lật MITSUBISHI Model: WS200. Hàng đã qua sử dụng,1233.6383,175000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,"NAKA-ABP-DANGTAI-01,...",2023-05-07,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,2319240.0,0,0,,,,VN,,,,XÚC LẬT,MITSUBISHI,WS200
158,105630524530/A11/02CI,2023-08-04,CSGONKVI,'0317859908,CôNG TY TNHH MáY XâY DựNG AN BìNH PHú,"NAKASHO CO.,LTD",'84295200,2,"Máy đào SUMITOMO Model: S265F2 (LS-2650FJ2), máy có cấu phần trên quay 360 độ. Hàng đã qua sử dụng.",4053.383,575000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,"NAKA-ABP-DANGTAI-01,...",2023-05-07,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,7620360.0,0,0,,,,VN,,,,MÁY ĐÀO,SUMITOMO,S265F2
159,105631047211/A11/15BB,2023-08-04,HUUNGHILS,'2500700998,CôNG TY TNHH THươNG MạI HùNG MạNH VP,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'84295200,1,"Máy đào bánh xích,phần trên bánh xích quay 360 độ.Nhãn hiệu:KOBELCO,model: SK200-6.động cơ:Diesel,công suất 106,6 kw.Thể tích gầu: 0,8 m3.Đã qua sử dụng",7664.4489,55000.0,,,G1,,CNY,3274.81,23500,1,PCE,JP,HM2023-19A,2023-01-08,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,14409164.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK200-6
160,105631644531/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,1,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281JHAA00437. Số máy: 32A95404855. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
161,105631644530/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,1,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281JHAA00437. Số máy: 32A95404855. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
162,105631644530/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,2,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281CHAA00438. Số máy: 32A95404860. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
163,105631644530/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,3,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281VHAA00439. Số máy: 32B95409324. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
164,105631644530/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,4,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281JHAA00440. Số máy: 32C95414151. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
165,105631644531/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,2,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281CHAA00438. Số máy: 32A95404860. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
166,105631644531/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,3,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281VHAA00439. Số máy: 32B95409324. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
167,105631317960/A11/20BC,2023-08-04,HOANHMOQN,'5702092089,CôNG TY Cổ PHầN DịCH Vụ Và THươNG MạI XUấT NHậP KHẩU TSA,CONG TY HH THUONG MAI THIEN HUONG QUANG TAY,'84295200,1,"Máy đào bánh lốp ( Có cơ cấu quay 360 độ),hiệu:BAODING, model:BD95W-9, đ/cơ diesel,CS:55kw, số khung: 20180900134, số máy: YC4FA75T300F9SGW1J00134, do Trung Quốc sản xuất năm 2019. Hàng đã qua SD.",5000.0,5000.0,5000.0,5000.0,G1,G1,USD,23500.0,23500,1,PCE,CN,437/IV-2023,2023-07-26,TTR,DAF,4,4-Đường bộ (xe tải),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,9400000.0,0,0,,Bình thường,,VN,2023-08-07,,,MÁY ĐÀO BÁNH LỐP ( CÓ CƠ CẤU QUAY 360 ĐỘ),BAODING,BD95W-9
168,105631644531/A11/47NB,2023-08-04,BIENHOADN,'3600437439,Công Ty Cổ Phần Tổng Công Ty Vĩnh Phú,HAMM AG,'84294050,4,"Xe lu rung HAMM, Model HC119, (Năm SX: 2023, lực rung >20 tấn). Đ/cơ Diezel. Số khung: WHB0H281JHAA00440. Số máy: 32C95414151. Hàng mới 100%. Và phụ kiện đi kèm.",51136.3771,46545.0,,,G1,,EUR,25818.13,23500,1,PCE,IN,2900755883-86,2023-07-14,KC,CIP,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96136388.868,0,0,,,,VN,,,,XE LU RUNG,HAMM,HC119
169,105631288710/A11/20BC,2023-08-04,HOANHMOQN,'5702092089,CôNG TY Cổ PHầN DịCH Vụ Và THươNG MạI XUấT NHậP KHẩU TSA,CONG TY HH THUONG MAI THIEN HUONG QUANG TAY,'84295200,1,"Máy đào bánh xích (có cơ cấu quay 360 độ),hiệu:HITACHI, model:ZX330-HHE, đ/cơ diesel, công suất:184kw, số khung:HHEAXJ00H00100998, số máy:6HK1511774, do Trung Quốc sản xuất năm 2005. Hàng đã qua SD.",17000.0,17000.0,17000.0,17000.0,G1,G1,USD,23500.0,23500,1,PCE,CN,436/IV-2023,2023-07-26,TTR,DAF,4,4-Đường bộ (xe tải),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,31960000.0,0,0,,Bình thường,,VN,2023-08-04,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU QUAY 360 ĐỘ),HITACHI,ZX330-HHE
170,105631337560/A11/20BC,2023-08-04,HOANHMOQN,'5702092089,CôNG TY Cổ PHầN DịCH Vụ Và THươNG MạI XUấT NHậP KHẩU TSA,CONG TY HH THUONG MAI THIEN HUONG QUANG TAY,'84295200,1,"Máy đào bánh xích (Có cơ cấu quay 360 độ), hiệu: KOBELCO, model: SK200-1, động cơ diesel, công suất: 99,3kw, số khung: YN14763, số máy: 6D31063569, do Nhật Bản sản xuất năm 1992. Hàng đã qua sử dụng.",10500.0,10500.0,10500.0,10500.0,G1,G1,USD,23500.0,23500,1,PCE,JP,440/IV-2023,2023-07-28,TTR,DAF,4,4-Đường bộ (xe tải),,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,19740000.0,0,0,,Bình thường,,VN,2023-08-07,,,MÁY ĐÀO BÁNH XÍCH (CÓ CƠ CẤU QUAY 360 ĐỘ),KOBELCO,SK200-1
171,105632446250/A11/03CE,2023-08-05,CANGHPKVII,'0106080492,Công Ty Cổ Phần Thiết Bị Phụ Tùng Tht,SOGO CORPORATION,'84295900,2,"Máy đào bánh xích đã qua sử dụng hiệu KOBELCO, Model: SK210LC-8, serial: YQ12-09195, động cơ diesel",48922.5702,6940000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,98P-843,2023-12-07,KC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,91974432.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOBELCO,SK210LC-8
172,105633252320/A11/15BB,2023-08-05,HUUNGHILS,'0101387353,Công ty TNHH thương mại ô tô trường Thành,"GUANGXI PINGXIANG CHUNBEI IMP & EXP TRADE CO,.LTD",'84295200,1,"Máy đào bánh xích đã qua sử dụng, nhãn hiệu KOMATSU, model PC215LC-10M0, sản xuất năm 2020 tại TQ. Động cơ diesel, công suất 123,2kW, dung tích gầu 1,2m3. Trọng lượng 22000kg.",43326.0,43326.0,,,G1,,USD,23500.0,23500,1,PCE,CN,TT-GPC/03.2023,2023-01-08,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,81452880.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,PC215LC-10M0
173,105633252321/A11/15BB,2023-08-05,HUUNGHILS,'0101387353,Công ty TNHH thương mại ô tô trường Thành,"GUANGXI PINGXIANG CHUNBEI IMP & EXP TRADE CO,.LTD",'84295200,1,"Máy đào bánh xích đã qua sử dụng, nhãn hiệu KOMATSU,model PC215LC-10M0, sx 2020 tại TQ. Động cơ diesel,công suất 123,2kW,dung tích gầu 1,2m3.Trọng lượng 22000kg.Máy có cơ cấu phần trên quay được 360độ",43326.0,43326.0,,,G1,,USD,23500.0,23500,1,PCE,CN,TT-GPC/03.2023,2023-01-08,KC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,81452880.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,PC215LC-10M0
174,105632446250/A11/03CE,2023-08-05,CANGHPKVII,'0106080492,Công Ty Cổ Phần Thiết Bị Phụ Tùng Tht,SOGO CORPORATION,'84291100,1,"Máy ủi bánh xích đã qua sử dụng hiệu KOMATSU, Model: D61PX-15E0, serial: KMT0D102L51B45318, động cơ diesel",51812.8085,7350000.0,,,G1,,JPY,165.66,23500,1,PCE,BR,98P-843,2023-12-07,KC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,97408080.0,0,0,,,,VN,,,,MÁY ỦI BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,D61PX-15E0
175,105632741100/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SEITOKU CO., LTD",'84295100,2,"Máy xúc lật bánh lốp hiệu: KOMATSU SD25-1, hàng đã qua sử dụng",1268.8851,180000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,STK-NQ/061-23,2023-07-18,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,2385504.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP,KOMATSU,SD25-1
176,105632446250/A11/03CE,2023-08-05,CANGHPKVII,'0106080492,Công Ty Cổ Phần Thiết Bị Phụ Tùng Tht,SOGO CORPORATION,'84295900,3,"Máy đào bánh xích đã qua sử dụng hiệu KOMATSU, Model: PC450-11N0, serial: KMTPC251EHC085329, động cơ diesel",84310.366,11960000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,98P-843,2023-12-07,KC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,158503488.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,PC450-11N0
177,105632674451/A12/02CI,2023-08-05,CSGONKVI,'0315919252,CôNG TY TNHH THươNG MạI NHậP KHẩU HOàNG LONG,NASA CO. LTD.,'84294030,5,"Máy đầm đất cầm tay (MEIHO, Không model, SX:2014), đqsd.",35.2468,5000.0,,,G1,,JPY,165.66,23500,7,PCE,JP,NASA-2310,2023-07-19,TTR,C&F,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,463848.0,0,0,,,,VN,,,,,,
178,105633028651/A12/02CI,2023-08-05,CSGONKVI,'0317200671,CôNG TY TNHH SX MINH TâM,DAO RISAIKURU,'84294090,10,"Máy đầm đất cầm ta sùng xăng cs0.3hp dùng xăng, năm sản xuât 2014 (đã qua sử dụng)",24.6728,3500.0,,,G1,,JPY,165.66,23500,5,UNIT,JP,MTDAO170323-1,2023-03-17,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,231924.0,0,0,,,,VN,,,,,,
179,105632741100/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SEITOKU CO., LTD",'84291100,3,"Máy ủi bánh xích hiệu: KOMATSU D21A-5, hàng đã qua sử dụng",634.4426,90000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,STK-NQ/061-23,2023-07-18,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,1192752.0,0,0,,,,VN,,,,MÁY ỦI BÁNH XÍCH,KOMATSU,D21A-5
180,105632666640/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SATO SHOTEN CO., LTD.",'84295200,1,"Máy đào bánh xích hiệu: SUMITOMO S160F, đã qua sử dụng",2255.7957,320000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,SATO-NQ/004-23,2023-07-16,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4240896.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,SUMITOMO,S160F
181,105632677950/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"UN MACHINES TRADING CO., LTD",'84295200,1,"Máy đào bánh xích hiệu: HITACHI EX30,( hàng đồng bộ tháo rời đi kèm) đã qua sử dụng",845.9234,120000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,UNM-NQ/71238,2023-07-16,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,1590336.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,EX30
182,105632732550/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SEITOKU CO., LTD",'84295100,1,"Máy xúc lật bánh lốp hiệu: TCM SD23Y3, hàng đã qua sử dụng",845.9234,120000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,STK-NQ/063-23,2023-07-18,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,1590336.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP,TCM,SD23Y3
183,105632741100/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SEITOKU CO., LTD",'84295200,1,"Máy đào bánh xích hiệu: HITACHI EX60URG, hàng đã qua sử dụng",2467.2766,350000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,STK-NQ/061-23,2023-07-18,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4638480.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,EX60URG
184,105632732550/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SEITOKU CO., LTD",'84295200,3,"Máy đào bánh xích hiệu: KOBELCO SK50UR, hàng đã qua sử dụng",2537.7702,360000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,STK-NQ/063-23,2023-07-18,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4771008.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK50UR
185,105632491311/A41/15BB,2023-08-05,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,3,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: HJ929GK (kèm càng kẹp), Hiệu: MINGYU, động cơ Diesel 60Kw, dung tích gầu 1.2m3, tt 6300kg, mới 100%, sx năm 2023",9800.0,9800.0,,,G1,,USD,23500.0,23500,1,UNIT,CN,HY230725,2023-07-25,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,18424000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,MINGYU,HJ929GK
186,105632701640/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SEITOKU CO., LTD",'84295200,1,"Máy đào bánh xích hiệu: SUMITOMO SH75U-2, hàng đã qua sử dụng",1268.8851,180000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,STK-NQ/062-23,2023-07-16,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,2385504.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,SUMITOMO,SH75U-2
187,105632701640/A11/02CI,2023-08-05,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"SEITOKU CO., LTD",'84295200,2,"Máy đào bánh xích hiệu: SUMITOMO SH145U,( hàng đồng bộ tháo rời đi kèm) đã qua sử dụng",3172.2128,450000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,STK-NQ/062-23,2023-07-16,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5963760.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,SUMITOMO,SH145U
188,105632491311/A41/15BB,2023-08-05,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,1,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước Model: HJ929, Hiệu: MINGYU, động cơ Diesel 60Kw, dung tích gầu 0.9m3, tt 4050kg, hàng mới 100%, sx năm 2023",7500.0,7500.0,,,G1,,USD,23500.0,23500,2,UNIT,CN,HY230725,2023-07-25,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,28200000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,MINGYU,HJ929
189,105632491311/A41/15BB,2023-08-05,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,2,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: HJ929K (kèm càng kẹp), Hiệu: MINGYU, động cơ Diesel 60Kw, dung tích gầu 0.9m3, tt 4500kg, mới 100%, sx năm 2023",8500.0,8500.0,,,G1,,USD,23500.0,23500,3,UNIT,CN,HY230725,2023-07-25,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,47940000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,MINGYU,HJ929K
190,105632580430/A11/15BB,2023-08-05,HUUNGHILS,'2500681791,CôNG TY TNHH XUấT NHậP KHẩU MáY CôNG TRìNH TRườNG SơN,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'84295200,1,"Máy đào bánh xích.Hiệu: HITACHI.Model: EX220LC-5.Số khung: 15HP002016, Dung tích gầu: 1m3.Động cơ DIESEL: 125Kw, cơ cấu phần trên xoay 360 độ,Hàng đã qua sử dụng,NSX 2001",5900.0,5900.0,,,G1,,USD,23500.0,23500,1,PCE,JP,TS230805,2023-05-08,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,11092000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,EX220LC-5
191,105632580430/A11/15BB,2023-08-05,HUUNGHILS,'2500681791,CôNG TY TNHH XUấT NHậP KHẩU MáY CôNG TRìNH TRườNG SơN,"PINGXIANG SHUNXIANG IMP.&EXP.TRADE CO.,LTD",'84295200,2,"Máy đào bánh xích.Hiệu: HITACHI.Model: ZX230.Số khung: HCM1HD00K00012559,Dung tích gầu: 1m3.Động cơ DIESEL: 125Kw, cơ cấu phần trên xoay 360 độ,Hàng đã qua sử dụng,NSX 2001",5900.0,5900.0,,,G1,,USD,23500.0,23500,1,PCE,JP,TS230805,2023-05-08,KC,DAP,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,11092000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,ZX230
192,105632491311/A41/15BB,2023-08-05,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,6,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: G38, Hiệu: MINGYU, động cơ Diesel 76Kw, dung tích gầu 2.0m3, tt 6250kg, mới 100%, sx năm 2023",11200.0,11200.0,,,G1,,USD,23500.0,23500,1,UNIT,CN,HY230725,2023-07-25,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,21056000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,MINGYU,G38
193,105632491311/A41/15BB,2023-08-05,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,4,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: HJ935K (kèm càng kẹp), Hiệu: MINGYU, động cơ Diesel 76Kw, dung tích gầu 1.2m3, tt 6000kg, mới 100%, sx năm 2023",10500.0,10500.0,,,G1,,USD,23500.0,23500,2,UNIT,CN,HY230725,2023-07-25,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,39480000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,MINGYU,HJ935K
194,105632491311/A41/15BB,2023-08-05,HUUNGHILS,'0900616257,Công ty TNHH Hoằng Giai,"NANNING SENSHUN TRADING CO.,LTD",'84295100,5,"Máy xúc lật bánh lốp có gầu tự xúc lắp phía trước, Model: HJ935KH (kèm càng kẹp, tháo lắp nhanh), Hiệu: MINGYU, động cơ Diesel 76Kw, dung tích gầu 1.2m3, tt 6200kg, mới 100%, sx năm 2023",10700.0,10700.0,,,G1,,USD,23500.0,23500,2,UNIT,CN,HY230725,2023-07-25,TTR,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,40232000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP CÓ GẦU TỰ XÚC LẮP PHÍA TRƯỚC,MINGYU,HJ935KH
195,105633400720/A11/03TG,2023-08-06,CHPKVIII,'0102701501,Công ty cổ phần vật tư và xuất nhập khẩu Từ Liêm,NDT CORPORATION LTD,'84295900,2,"Máy đào bánh xích đã qua sử dụng hiệu KOBELCO, model SK30UR-2, serial no: PR03276 chất lượng còn lại trên 80%, sử dụng động cơ diezel, năm sx theo kết quả đăng kiểm",4582.0851,650000.0,,,G1,,JPY,165.66,23500,1,PCE,JP,S23040074+2,2023-06-07,LC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,8614320.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOBELCO,SK30UR-2
196,105632815300/A11/02CI,2023-08-05,CSGONKVI,'3702745249,CôNG TY TNHH MTV TM DV XNK HIệP CườNG,TOMIYA CORPORATION,'84291100,1,"Máy ủi bánh xích hiệu: KOMATSU D65PX-15E0, hàng đã qua sử dụng",4322.7319,570000.0,,,G1,,JPY,165.66,23500,1,UNIT,JP,KKT-HC/007-23,2023-07-18,TTR,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,8126736.0,0,0,,,,VN,,,,MÁY ỦI BÁNH XÍCH,KOMATSU,D65PX-15E0
